Unnamed: 0,counts_S93,counts_S94,counts_S107,counts_S108
ENSG00000276070.4,0,0,0,0
ENSG00000278097.1,0,0,0,0
ENSG00000276755.1,0,0,0,0
ENSG00000278395.1,0,0,0,0
ENSG00000274933.5,0,0,0,1
ENSG00000261499.2,25,9,27,25
ENSG00000265889.1,0,0,0,0
ENSG00000260287.4,0,0,0,0
ENSG00000274226.5,0,0,0,0
ENSG00000277029.1,0,0,0,0
ENSG00000275954.5,20,32,24,34
ENSG00000274658.1,0,0,0,1
ENSG00000273611.4,157,158,163,220
ENSG00000274164.1,0,0,0,0
ENSG00000278259.4,384,451,649,693
ENSG00000277161.1,45,68,91,126
ENSG00000278311.4,1544,1588,1623,2004
ENSG00000274756.1,0,0,0,0
ENSG00000278535.4,1612,1804,1577,1590
ENSG00000278619.4,71,92,125,202
ENSG00000275720.1,1,2,5,1
ENSG00000276508.1,0,0,0,0
ENSG00000275613.1,0,0,0,0
ENSG00000277268.1,0,0,0,0
ENSG00000273706.4,0,0,0,0
ENSG00000276707.1,0,0,0,0
ENSG00000275700.4,430,367,474,544
ENSG00000277911.1,4,4,6,4
ENSG00000277589.1,9,8,7,14
ENSG00000276326.1,3,1,4,1
ENSG00000277579.1,7,3,6,5
ENSG00000278638.1,0,0,0,0
ENSG00000278540.4,1566,1591,2284,3085
ENSG00000274308.1,6,4,16,14
ENSG00000275029.1,5,10,14,14
ENSG00000276810.1,0,0,0,0
ENSG00000278505.4,33,28,3,2
ENSG00000276054.1,0,0,0,0
ENSG00000276234.4,146,137,163,206
ENSG00000273965.1,0,0,0,0
ENSG00000275839.1,4,4,8,5
ENSG00000276023.4,284,292,262,251
ENSG00000275066.4,1243,1238,1268,1504
ENSG00000277688.1,0,0,2,0
ENSG00000278053.4,954,972,1013,1133
ENSG00000274620.1,11,16,13,4
ENSG00000277501.1,9,2,0,0
ENSG00000274244.1,0,1,3,0
ENSG00000275410.4,496,519,621,777
ENSG00000275173.1,0,0,0,0
ENSG00000276715.4,0,0,0,0
ENSG00000277341.1,0,0,0,0
ENSG00000273513.1,0,0,0,1
ENSG00000277488.1,0,0,0,0
ENSG00000274512.5,0,0,0,0
ENSG00000274419.6,0,0,0,8
ENSG00000278299.5,0,0,0,0
ENSG00000274615.1,4,6,1,4
ENSG00000275006.1,0,0,0,0
ENSG00000278599.5,0,0,0,2
ENSG00000274663.1,0,0,0,0
ENSG00000274611.3,2,0,0,1
ENSG00000274487.2,89,95,98,114
ENSG00000274284.1,0,0,0,0
ENSG00000278845.4,298,268,359,462
ENSG00000277399.4,0,0,1,2
ENSG00000274211.4,451,427,526,788
ENSG00000275832.4,139,122,189,228
ENSG00000276170.4,1,2,5,1
ENSG00000277363.4,27,14,48,72
ENSG00000274996.1,0,1,0,0
ENSG00000273604.1,92,76,115,185
ENSG00000275238.1,1,0,1,0
ENSG00000277969.1,2,8,10,18
ENSG00000275532.1,3,1,7,4
ENSG00000275023.4,1176,1414,1935,2578
ENSG00000275665.1,3,6,3,3
ENSG00000273627.1,0,2,0,0
ENSG00000279119.1,2,0,0,5
ENSG00000277972.1,491,456,526,615
ENSG00000276036.1,0,0,0,0
ENSG00000277258.4,327,311,388,528
ENSG00000277182.1,6,5,5,6
ENSG00000277791.4,718,668,781,871
ENSG00000274607.1,0,0,0,0
ENSG00000276293.4,674,641,886,1233
ENSG00000273559.4,387,349,329,432
ENSG00000274054.1,0,0,1,0
ENSG00000275489.1,0,0,1,0
ENSG00000125691.12,3509,3014,4583,6544
ENSG00000252699.1,0,0,0,0
ENSG00000199293.1,0,0,0,0
ENSG00000244086.1,5,2,0,2
ENSG00000002834.17,10081,10398,9263,10577
ENSG00000263466.1,0,0,0,0
ENSG00000277057.1,0,0,0,1
ENSG00000265784.1,5,18,7,8
ENSG00000263874.2,19,35,53,66
ENSG00000204952.2,0,0,0,0
ENSG00000265428.1,0,0,0,0
ENSG00000266588.1,0,0,0,0
ENSG00000277426.1,0,0,0,0
ENSG00000266013.1,0,0,0,0
ENSG00000214553.10,0,0,0,0
ENSG00000266048.1,0,0,0,0
ENSG00000263818.5,2,1,9,4
ENSG00000161381.13,1,0,1,0
ENSG00000141748.12,0,0,0,0
ENSG00000280177.1,0,0,0,0
ENSG00000266101.1,0,0,0,0
ENSG00000067191.15,32,22,44,67
ENSG00000108298.11,5427,4744,6617,8867
ENSG00000141750.6,0,0,1,0
ENSG00000265460.6,0,0,0,0
ENSG00000108306.12,1200,1220,1219,1452
ENSG00000266469.1,11,5,4,16
ENSG00000125686.11,1069,1044,1153,1521
ENSG00000167258.13,2093,2153,2527,3217
ENSG00000222777.1,0,0,0,0
ENSG00000273576.1,46,31,23,55
ENSG00000171532.4,0,0,0,0
ENSG00000214546.3,1,1,1,0
ENSG00000131771.13,1551,1457,2518,3765
ENSG00000131748.15,476,544,440,633
ENSG00000173991.5,14,16,29,32
ENSG00000141744.3,0,0,0,1
ENSG00000161395.13,352,416,429,441
ENSG00000141736.13,5740,6427,6095,7950
ENSG00000265178.1,0,3,1,1
ENSG00000141741.11,683,739,691,809
ENSG00000141738.13,463,444,420,574
ENSG00000161405.16,6,10,6,9
ENSG00000264663.1,0,0,1,0
ENSG00000226117.1,0,0,1,0
ENSG00000186075.12,0,0,0,0
ENSG00000073605.18,1242,1281,1242,1466
ENSG00000172057.9,1472,1559,1592,2050
ENSG00000264968.1,8,1,8,3
ENSG00000204913.5,0,0,0,0
ENSG00000167914.11,10,6,1,23
ENSG00000108344.14,1629,1668,1598,2065
ENSG00000265799.1,0,0,0,0
ENSG00000108342.12,0,0,0,0
ENSG00000008838.19,812,875,1046,1167
ENSG00000283721.1,0,0,0,0
ENSG00000238793.1,1,0,4,0
ENSG00000126351.12,385,326,365,548
ENSG00000126368.5,769,807,445,521
ENSG00000279199.1,6,3,3,2
ENSG00000188895.11,1209,1247,1274,1627
ENSG00000108349.16,729,700,826,983
ENSG00000284144.1,0,0,0,0
ENSG00000108352.12,1372,1565,1575,1776
ENSG00000274621.1,0,2,0,0
ENSG00000171475.13,2259,2369,1975,2160
ENSG00000094804.10,84,75,159,184
ENSG00000131759.17,691,704,659,746
ENSG00000265666.1,37,70,28,45
ENSG00000278918.1,0,2,1,2
ENSG00000266208.1,51,58,67,60
ENSG00000183153.6,1,2,2,2
ENSG00000264655.1,0,0,1,2
ENSG00000252618.1,0,0,0,0
ENSG00000278346.1,0,0,0,0
ENSG00000131747.14,391,319,606,728
ENSG00000222881.1,0,0,0,0
ENSG00000240125.1,0,0,0,0
ENSG00000141753.6,691,789,867,1315
ENSG00000279806.1,40,47,67,112
ENSG00000131746.12,658,562,773,1216
ENSG00000266088.5,0,3,1,8
ENSG00000126353.3,0,0,0,0
ENSG00000279775.1,0,0,0,0
ENSG00000073584.19,159,162,185,207
ENSG00000264058.2,0,0,0,0
ENSG00000278834.1,25,27,31,38
ENSG00000213424.8,0,0,0,0
ENSG00000224244.1,0,0,0,0
ENSG00000167916.4,0,0,0,0
ENSG00000229028.2,0,0,0,0
ENSG00000204897.6,0,0,0,0
ENSG00000186393.5,0,0,0,0
ENSG00000171446.6,0,0,0,0
ENSG00000173908.8,0,0,0,0
ENSG00000264488.1,0,0,0,0
ENSG00000186395.7,78,85,80,107
ENSG00000167920.8,34,41,62,77
ENSG00000265359.1,0,0,0,0
ENSG00000187242.5,44,53,43,69
ENSG00000171431.3,33083,34410,25679,27676
ENSG00000234477.1,3,4,5,5
ENSG00000108244.16,320,231,433,538
ENSG00000196859.7,0,0,0,1
ENSG00000204889.10,0,0,0,0
ENSG00000212899.2,0,0,0,0
ENSG00000212900.2,0,0,0,0
ENSG00000226776.1,0,0,0,0
ENSG00000212901.3,29,23,13,6
ENSG00000221852.4,0,0,0,0
ENSG00000204887.4,0,0,0,0
ENSG00000221880.3,0,0,0,0
ENSG00000188581.8,1,0,1,0
ENSG00000212725.3,0,0,0,0
ENSG00000214518.3,0,0,0,0
ENSG00000212724.3,0,0,0,1
ENSG00000213417.3,0,0,0,0
ENSG00000237230.1,0,0,0,0
ENSG00000240871.5,0,0,0,0
ENSG00000204880.7,0,0,0,0
ENSG00000241241.1,0,0,0,0
ENSG00000212722.7,0,0,0,0
ENSG00000212721.3,0,0,0,0
ENSG00000213416.3,0,0,0,0
ENSG00000198090.3,0,0,0,0
ENSG00000198271.4,0,0,0,0
ENSG00000171396.11,0,0,0,0
ENSG00000196156.4,0,0,0,0
ENSG00000244537.2,0,0,0,0
ENSG00000198443.6,16,8,8,9
ENSG00000251439.1,1,0,0,1
ENSG00000240542.4,0,0,0,0
ENSG00000248807.1,0,0,0,0
ENSG00000239886.5,0,0,0,0
ENSG00000204873.4,0,0,0,0
ENSG00000187272.6,0,0,0,0
ENSG00000241595.2,0,0,0,0
ENSG00000198083.9,0,0,0,0
ENSG00000212659.1,0,0,0,0
ENSG00000229351.1,0,0,0,0
ENSG00000180386.7,0,0,0,0
ENSG00000237183.1,0,0,0,0
ENSG00000212658.1,0,0,0,0
ENSG00000212657.1,0,0,0,0
ENSG00000186860.4,0,0,0,0
ENSG00000233014.1,0,0,0,0
ENSG00000108516.5,0,0,0,0
ENSG00000006059.3,0,0,0,0
ENSG00000131738.10,0,0,0,0
ENSG00000131737.5,0,2,0,1
ENSG00000094796.4,0,0,0,0
ENSG00000234859.5,1,0,0,0
ENSG00000225438.1,0,0,0,0
ENSG00000108417.3,0,0,0,0
ENSG00000171360.3,0,1,0,0
ENSG00000236473.1,0,0,0,0
ENSG00000108759.3,0,0,1,0
ENSG00000223125.1,0,0,0,0
ENSG00000197079.8,0,0,0,0
ENSG00000126337.13,0,0,0,0
ENSG00000171401.14,141,130,90,56
ENSG00000229732.1,0,0,3,2
ENSG00000171346.15,836,812,872,1083
ENSG00000283796.1,0,0,0,0
ENSG00000171345.13,34998,33985,37838,45709
ENSG00000226629.1,3,1,0,0
ENSG00000171403.9,5,0,2,0
ENSG00000186847.5,7,6,3,12
ENSG00000186832.8,1,1,0,5
ENSG00000128422.16,37,23,26,18
ENSG00000214514.8,0,0,1,0
ENSG00000278954.1,0,2,1,0
ENSG00000173812.10,4092,4136,3812,5213
ENSG00000184502.3,0,2,0,3
ENSG00000173805.15,171,164,262,422
ENSG00000201920.1,0,0,0,0
ENSG00000239542.3,5,3,6,1
ENSG00000173801.16,15496,16303,13734,15304
ENSG00000141696.12,160,189,188,249
ENSG00000141756.18,26,23,69,64
ENSG00000141698.16,199,193,233,292
ENSG00000161594.6,0,0,0,0
ENSG00000259623.1,109,97,135,164
ENSG00000178502.5,184,156,249,306
ENSG00000131473.16,4933,4816,6024,8638
ENSG00000274630.1,4,2,2,8
ENSG00000204815.9,7,2,8,7
ENSG00000173786.16,653,616,757,939
ENSG00000168259.14,1056,1056,1097,1370
ENSG00000168256.17,476,486,576,663
ENSG00000187595.16,7,4,3,1
ENSG00000267221.2,19,36,36,41
ENSG00000108771.12,113,106,175,231
ENSG00000108773.10,368,320,538,778
ENSG00000267261.5,0,0,0,0
ENSG00000260325.1,0,1,0,1
ENSG00000108774.14,503,466,433,506
ENSG00000267658.1,0,0,0,1
ENSG00000089558.8,1,1,1,1
ENSG00000161610.1,0,0,0,0
ENSG00000167925.15,199,209,227,313
ENSG00000173757.9,791,726,740,857
ENSG00000280295.1,0,0,0,0
ENSG00000267758.1,0,0,0,0
ENSG00000236194.3,17,17,14,32
ENSG00000278829.1,15,13,16,20
ENSG00000126561.16,372,335,311,275
ENSG00000168610.14,4197,4184,3674,4268
ENSG00000177469.12,2673,2257,2672,3059
ENSG00000238704.1,0,0,0,0
ENSG00000033627.16,1928,1807,1962,2078
ENSG00000264314.1,1,0,5,4
ENSG00000267222.1,4,3,3,10
ENSG00000267632.1,40,56,52,53
ENSG00000283929.1,3,3,1,0
ENSG00000267185.1,1,2,3,2
ENSG00000108784.9,187,179,222,327
ENSG00000266929.1,0,0,0,0
ENSG00000108785.7,1,0,3,0
ENSG00000108786.10,12,10,13,12
ENSG00000266962.2,211,198,247,382
ENSG00000068120.14,1159,1131,1237,1604
ENSG00000108788.11,1141,1210,1048,1308
ENSG00000131470.14,18,17,41,49
ENSG00000141699.10,1427,1583,1516,1729
ENSG00000280183.1,0,0,0,0
ENSG00000131462.7,544,506,536,713
ENSG00000267189.1,0,0,0,0
ENSG00000267132.1,0,0,0,0
ENSG00000037042.8,238,258,268,316
ENSG00000068137.14,340,308,342,501
ENSG00000184451.5,1,0,2,1
ENSG00000267042.1,0,0,0,0
ENSG00000108797.11,36,15,57,56
ENSG00000267765.1,2,2,1,2
ENSG00000108799.12,605,670,599,750
ENSG00000275273.1,0,0,0,0
ENSG00000239671.1,0,0,0,0
ENSG00000273650.1,0,0,0,0
ENSG00000214578.5,0,1,0,0
ENSG00000197291.8,0,0,0,0
ENSG00000131477.10,0,0,0,0
ENSG00000131475.6,654,617,673,782
ENSG00000126562.16,164,125,204,266
ENSG00000183978.7,412,455,500,662
ENSG00000176563.9,2,2,4,0
ENSG00000126581.12,1400,1452,1487,1812
ENSG00000278447.1,0,0,0,0
ENSG00000131467.10,1725,1567,1811,2139
ENSG00000131480.8,17,12,32,49
ENSG00000131471.6,3,4,3,3
ENSG00000260105.6,0,1,4,0
ENSG00000213373.7,0,0,0,0
ENSG00000252039.1,0,0,0,0
ENSG00000131482.9,3,11,6,1
ENSG00000212149.1,1,0,0,0
ENSG00000266967.6,12,21,37,40
ENSG00000108825.17,0,0,0,0
ENSG00000267060.5,18,15,23,20
ENSG00000198863.7,791,791,803,901
ENSG00000131469.14,2210,1920,2859,3772
ENSG00000068079.7,168,183,183,250
ENSG00000108828.15,1588,1619,1710,2709
ENSG00000108830.9,2,1,3,2
ENSG00000012048.21,83,78,166,187
ENSG00000240828.1,0,1,0,0
ENSG00000198496.11,136,98,129,160
ENSG00000285057.1,0,0,0,0
ENSG00000267681.1,10,8,13,4
ENSG00000267002.3,89,67,134,155
ENSG00000267595.1,3,1,4,3
ENSG00000267340.1,0,0,1,4
ENSG00000188554.13,2950,3238,2854,3642
ENSG00000184988.8,39,55,60,96
ENSG00000236383.8,2,0,0,0
ENSG00000274585.1,0,0,0,0
ENSG00000275616.1,0,0,0,0
ENSG00000273709.1,0,0,0,0
ENSG00000274432.1,0,0,0,0
ENSG00000278048.1,0,0,0,0
ENSG00000276596.1,0,0,0,0
ENSG00000277903.1,0,0,0,0
ENSG00000278774.1,0,0,0,0
ENSG00000274862.1,0,0,0,0
ENSG00000274062.1,0,0,0,0
ENSG00000274452.1,0,0,0,0
ENSG00000275219.1,0,0,0,0
ENSG00000278591.1,0,0,0,0
ENSG00000279602.1,41,30,39,69
ENSG00000188825.13,27,31,32,45
ENSG00000277084.1,0,0,0,0
ENSG00000252882.1,0,0,0,0
ENSG00000175906.4,2,2,6,8
ENSG00000251763.1,0,0,0,0
ENSG00000267151.5,0,0,0,0
ENSG00000284344.1,0,0,0,0
ENSG00000252279.1,0,0,0,0
ENSG00000252729.1,0,0,0,0
ENSG00000237888.1,0,0,0,0
ENSG00000067596.11,1146,1123,1195,1511
ENSG00000175832.12,309,195,379,590
ENSG00000278109.1,0,0,0,0
ENSG00000005102.12,0,0,0,0
ENSG00000267440.1,0,1,1,1
ENSG00000267253.1,1,0,3,1
ENSG00000167941.2,0,0,0,0
ENSG00000108861.8,1474,1561,1403,1760
ENSG00000231256.7,0,0,0,0
ENSG00000267604.1,0,0,0,0
ENSG00000161647.18,79,78,136,176
ENSG00000161649.12,0,0,0,0
ENSG00000108852.14,0,1,3,10
ENSG00000282199.1,0,0,0,0
ENSG00000267496.4,1,0,0,0
ENSG00000267166.5,0,0,0,0
ENSG00000267420.1,0,0,0,0
ENSG00000261514.1,0,0,0,0
ENSG00000108849.7,0,0,0,0
ENSG00000131096.10,2,0,0,3
ENSG00000161653.10,142,136,136,175
ENSG00000091947.9,196,210,283,340
ENSG00000221044.2,6,1,9,8
ENSG00000161654.9,289,248,325,372
ENSG00000141349.8,399,369,524,645
ENSG00000108840.15,338,418,253,406
ENSG00000267638.1,0,0,0,2
ENSG00000212446.1,0,0,0,0
ENSG00000125319.14,15,18,21,47
ENSG00000161664.6,7,2,0,5
ENSG00000267080.5,141,162,155,218
ENSG00000168591.15,653,628,606,620
ENSG00000087152.15,1149,1251,1145,1503
ENSG00000267394.1,13,20,7,8
ENSG00000108312.14,921,1012,997,1346
ENSG00000275107.1,0,0,0,0
ENSG00000260793.2,63,36,56,66
ENSG00000267691.1,0,0,0,0
ENSG00000004939.14,0,0,0,0
ENSG00000285486.1,0,0,0,0
ENSG00000239702.3,3,0,1,0
ENSG00000267750.5,16,11,26,45
ENSG00000221496.2,0,0,0,0
ENSG00000252628.2,0,0,0,0
ENSG00000108309.13,2,3,11,7
ENSG00000013306.15,1722,1734,2016,2490
ENSG00000267211.1,0,0,0,0
ENSG00000030582.17,7016,8303,7063,9504
ENSG00000161682.14,4,3,15,14
ENSG00000267634.1,0,0,0,0
ENSG00000005961.18,0,2,1,1
ENSG00000186566.12,1621,1578,1623,2043
ENSG00000240589.3,5,3,6,7
ENSG00000283045.1,7,3,12,16
ENSG00000180340.6,0,0,1,0
ENSG00000271222.1,0,0,0,0
ENSG00000267384.3,0,0,0,0
ENSG00000266979.1,0,0,0,0
ENSG00000180336.17,3,1,2,2
ENSG00000180329.13,247,197,286,365
ENSG00000267160.1,7,3,5,4
ENSG00000279879.1,0,1,0,1
ENSG00000161692.17,26,30,46,63
ENSG00000264251.2,0,0,0,0
ENSG00000240305.1,0,0,0,0
ENSG00000073670.13,1,0,0,5
ENSG00000267505.1,0,0,0,0
ENSG00000267405.1,1,0,1,0
ENSG00000182963.9,20,32,36,58
ENSG00000131097.6,0,0,0,0
ENSG00000108883.12,991,936,1281,1586
ENSG00000264540.2,0,0,0,0
ENSG00000167131.16,0,0,1,0
ENSG00000214447.4,0,0,0,0
ENSG00000131095.12,0,1,0,0
ENSG00000186185.13,54,52,88,134
ENSG00000278223.1,0,0,0,0
ENSG00000267334.1,0,0,0,0
ENSG00000131094.3,27,71,24,31
ENSG00000267788.1,0,0,0,0
ENSG00000172992.11,173,148,236,324
ENSG00000136448.11,1072,1170,1264,1774
ENSG00000200888.1,6,1,7,6
ENSG00000161714.11,8033,7617,7252,7247
ENSG00000277249.1,4,7,4,6
ENSG00000181513.14,573,528,648,835
ENSG00000276728.1,16,10,29,35
ENSG00000186834.3,1861,2006,2128,2622
ENSG00000224505.2,38,16,25,21
ENSG00000168517.10,52,61,85,121
ENSG00000267288.2,14,11,20,26
ENSG00000267121.5,0,3,4,1
ENSG00000184922.13,7,13,24,29
ENSG00000233175.2,11,7,13,12
ENSG00000233483.3,8,10,17,18
ENSG00000267278.5,77,63,80,86
ENSG00000184361.12,3,0,3,3
ENSG00000006062.15,309,297,290,295
ENSG00000285757.1,0,0,0,0
ENSG00000199953.1,0,0,0,0
ENSG00000267446.1,0,0,0,0
ENSG00000159314.11,4124,4340,4341,4731
ENSG00000267344.1,5,10,8,7
ENSG00000225190.10,1906,1845,2077,2364
ENSG00000236234.1,0,0,0,0
ENSG00000284055.1,0,0,0,0
ENSG00000214425.7,47,50,64,70
ENSG00000278770.1,0,2,1,0
ENSG00000266918.1,5,3,10,9
ENSG00000131484.4,6,4,0,1
ENSG00000267198.1,6,7,6,3
ENSG00000267246.1,5,0,2,4
ENSG00000266504.1,0,0,0,1
ENSG00000264070.1,1,5,4,5
ENSG00000285668.1,35,30,36,30
ENSG00000280022.1,2,3,0,0
ENSG00000263503.1,35,32,67,54
ENSG00000204652.6,3,0,1,0
ENSG00000204650.14,567,585,595,764
ENSG00000263715.7,0,0,0,0
ENSG00000265547.1,0,0,0,0
ENSG00000265964.1,0,0,0,0
ENSG00000120088.14,0,0,0,0
ENSG00000264589.3,0,0,0,0
ENSG00000185294.6,0,0,0,0
ENSG00000186868.15,3,0,8,11
ENSG00000279685.2,0,0,0,0
ENSG00000262881.1,0,0,0,0
ENSG00000274883.1,0,0,0,0
ENSG00000256762.1,0,0,0,0
ENSG00000120071.14,2698,2654,2721,2868
ENSG00000262372.1,0,0,0,0
ENSG00000214401.4,17,20,20,30
ENSG00000238723.1,13,14,15,8
ENSG00000262500.1,7,2,2,5
ENSG00000262539.1,0,1,2,1
ENSG00000261575.2,8,11,5,1
ENSG00000228696.8,14,19,20,29
ENSG00000176681.14,29,35,41,30
ENSG00000265411.1,0,0,0,0
ENSG00000260075.1,3,0,0,1
ENSG00000266497.1,1,1,0,4
ENSG00000238083.7,88,103,126,121
ENSG00000185829.17,110,102,119,113
ENSG00000265315.1,0,0,0,0
ENSG00000232300.1,5,2,12,9
ENSG00000073969.18,635,636,593,678
ENSG00000213326.4,4,5,3,4
ENSG00000108379.9,32,32,15,42
ENSG00000158955.10,0,0,0,0
ENSG00000262031.1,0,0,0,0
ENSG00000261886.1,2,0,2,1
ENSG00000210709.1,0,0,0,0
ENSG00000108433.16,630,568,674,856
ENSG00000262633.2,0,0,0,0
ENSG00000264999.1,0,0,0,0
ENSG00000179673.4,0,0,0,0
ENSG00000263142.5,2,1,2,0
ENSG00000262879.5,104,127,128,161
ENSG00000277198.1,0,0,0,0
ENSG00000004897.11,958,859,994,1200
ENSG00000239291.1,18,12,20,22
ENSG00000262265.2,27,32,40,57
ENSG00000261872.1,0,0,0,0
ENSG00000198336.9,0,0,0,0
ENSG00000259207.7,1,0,1,0
ENSG00000259753.1,0,0,0,0
ENSG00000238419.1,0,0,0,0
ENSG00000276790.1,0,0,0,0
ENSG00000263293.2,0,0,0,2
ENSG00000178852.15,17,10,12,20
ENSG00000253347.1,4,4,5,5
ENSG00000228782.7,64,43,73,94
ENSG00000141279.15,4636,4861,4178,5097
ENSG00000206734.1,3,9,10,11
ENSG00000263766.5,2,7,15,8
ENSG00000108424.9,3672,3459,3861,5164
ENSG00000264558.1,4,0,1,1
ENSG00000198933.9,40,44,76,104
ENSG00000073861.2,0,0,0,0
ENSG00000006025.11,756,711,765,906
ENSG00000159111.12,296,231,332,441
ENSG00000141294.9,9,3,7,6
ENSG00000141295.13,323,261,356,495
ENSG00000189120.4,406,442,377,395
ENSG00000264243.1,2,0,0,0
ENSG00000266821.1,1,6,5,1
ENSG00000264920.1,29,33,51,39
ENSG00000167182.14,441,443,412,468
ENSG00000234494.7,3,6,18,17
ENSG00000266601.1,0,1,1,0
ENSG00000108439.10,376,315,457,604
ENSG00000263798.2,0,0,0,0
ENSG00000264019.1,77,56,78,62
ENSG00000167183.2,3588,3950,3434,3864
ENSG00000108465.14,272,275,288,320
ENSG00000264701.1,0,0,0,0
ENSG00000005243.9,34,30,27,32
ENSG00000207947.3,1,1,0,0
ENSG00000263412.1,4,12,15,21
ENSG00000082641.15,5643,6118,5197,6578
ENSG00000266341.1,3,4,1,10
ENSG00000278765.1,1,0,3,6
ENSG00000108468.14,434,443,584,721
ENSG00000206954.1,2,0,1,0
ENSG00000002919.14,308,333,316,438
ENSG00000141293.15,56,36,94,113
ENSG00000221739.1,0,1,0,0
ENSG00000263787.1,0,0,0,0
ENSG00000207306.1,0,0,3,0
ENSG00000235300.4,1,0,1,0
ENSG00000266222.1,0,1,1,1
ENSG00000200538.2,0,0,0,4
ENSG00000264451.1,0,0,0,0
ENSG00000206805.1,0,0,0,0
ENSG00000120094.7,0,0,1,0
ENSG00000173917.10,9,8,14,15
ENSG00000230148.8,3,2,3,2
ENSG00000120093.11,422,401,531,665
ENSG00000233101.10,18,13,9,23
ENSG00000239552.2,0,3,0,0
ENSG00000182742.5,65,68,97,117
ENSG00000257178.5,55,31,49,66
ENSG00000284038.1,0,0,0,0
ENSG00000120075.5,473,501,565,683
ENSG00000108511.9,918,813,982,1189
ENSG00000260027.4,355,409,315,379
ENSG00000120068.6,503,294,488,625
ENSG00000170689.9,1253,1054,1679,2058
ENSG00000242207.1,4,7,1,9
ENSG00000210741.1,39,56,74,96
ENSG00000272763.1,464,410,538,675
ENSG00000244649.4,827,871,753,875
ENSG00000244559.1,0,0,0,0
ENSG00000242067.1,0,0,0,0
ENSG00000241788.2,0,0,0,0
ENSG00000159182.4,0,0,0,0
ENSG00000229637.3,0,0,0,0
ENSG00000273750.1,0,0,0,0
ENSG00000277542.1,0,0,0,0
ENSG00000263602.1,0,0,0,0
ENSG00000159184.7,53,37,36,60
ENSG00000242407.1,0,0,0,0
ENSG00000170703.15,20,17,25,31
ENSG00000244514.3,2,0,0,1
ENSG00000136436.14,1651,1707,1751,2108
ENSG00000248278.1,2,3,1,5
ENSG00000212565.1,0,0,0,0
ENSG00000248895.1,0,0,0,0
ENSG00000159199.13,338,313,448,569
ENSG00000270781.1,4,3,9,3
ENSG00000159202.17,2041,1973,2267,2637
ENSG00000159210.9,409,406,475,565
ENSG00000230532.1,12,14,13,13
ENSG00000200903.1,0,0,0,0
ENSG00000238804.1,0,0,0,0
ENSG00000159224.4,0,0,0,0
ENSG00000250838.1,0,0,0,0
ENSG00000159217.9,0,0,1,3
ENSG00000251461.3,0,0,0,0
ENSG00000255851.2,0,0,0,0
ENSG00000252636.1,0,0,0,0
ENSG00000251550.1,0,0,0,0
ENSG00000248883.2,0,0,0,0
ENSG00000167080.8,13,12,11,8
ENSG00000240995.2,0,0,0,0
ENSG00000167083.6,0,0,0,0
ENSG00000108798.8,0,0,0,0
ENSG00000173868.11,0,0,0,0
ENSG00000177369.8,0,0,0,1
ENSG00000273500.1,0,0,1,2
ENSG00000198740.8,944,831,950,1266
ENSG00000248714.6,0,1,0,0
ENSG00000262039.1,0,0,0,0
ENSG00000250948.1,0,0,0,1
ENSG00000186244.7,0,0,0,2
ENSG00000167085.11,1320,1157,1505,1901
ENSG00000250186.3,3,5,2,6
ENSG00000207127.1,0,0,0,0
ENSG00000229944.3,11,11,7,17
ENSG00000249497.1,0,0,0,0
ENSG00000279036.1,0,0,0,0
ENSG00000064300.8,1,0,0,0
ENSG00000249906.1,0,0,0,0
ENSG00000277478.1,0,0,0,0
ENSG00000250310.2,0,0,0,0
ENSG00000182575.7,0,0,0,0
ENSG00000121067.17,427,406,474,581
ENSG00000121073.14,378,359,450,546
ENSG00000250751.1,0,0,5,0
ENSG00000121104.7,79,87,125,150
ENSG00000136504.11,604,706,736,1003
ENSG00000235183.3,7,3,4,6
ENSG00000262837.1,4,4,14,2
ENSG00000176358.15,0,0,0,0
ENSG00000204584.1,19,18,43,31
ENSG00000248954.1,2,0,0,0
ENSG00000254039.1,0,0,0,0
ENSG00000249176.1,0,0,0,0
ENSG00000199492.1,0,0,0,0
ENSG00000108813.10,7,1,5,8
ENSG00000064195.7,3,4,0,2
ENSG00000248172.1,0,0,0,0
ENSG00000246640.1,4,4,1,5
ENSG00000005884.17,6557,6126,7327,8822
ENSG00000276851.1,7,4,11,8
ENSG00000005882.11,268,317,319,409
ENSG00000275025.1,0,1,0,0
ENSG00000250282.1,1,0,0,0
ENSG00000167100.14,7,5,7,27
ENSG00000108819.10,854,830,1045,1411
ENSG00000236472.1,1,0,1,4
ENSG00000253730.1,0,0,0,0
ENSG00000261959.1,0,0,0,0
ENSG00000108823.15,0,0,0,0
ENSG00000188662.6,0,0,0,0
ENSG00000108821.13,137,119,171,219
ENSG00000249406.2,0,0,0,0
ENSG00000263176.1,0,0,0,0
ENSG00000249838.1,0,0,0,0
ENSG00000167105.7,624,581,559,672
ENSG00000251179.1,1,0,0,0
ENSG00000015532.9,407,342,562,789
ENSG00000279792.1,12,11,21,24
ENSG00000108826.15,307,274,325,394
ENSG00000154920.14,16,8,18,21
ENSG00000108829.9,2157,1982,2026,2287
ENSG00000206824.1,0,0,1,0
ENSG00000253102.1,7,4,6,2
ENSG00000167107.12,628,709,616,641
ENSG00000262759.1,0,0,0,0
ENSG00000136457.9,84,141,50,37
ENSG00000275897.1,9,10,0,5
